"","fullID","matricula","nome","partido","uf","id","idparlamentar","urlFoto","sexo","email","xD1","xD2","sdD1","sdD2","lowerD1","upperD1","lowerD2","upperD2"
"83","CAPITAO AUGUSTO/PR",346,"CAPITAO AUGUSTO","PR","SP",178829,5830434,"http://www.camara.gov.br/internet/deputado/bandep/178829.jpg","masculino","dep.capitaoaugusto@camara.gov.br",-0.0409797576044812,0.370795793499248,0.768985286668366,1.08628573005573,-1.59602719544665,1.43524409428562,-1.61538820347646,2.50889529305279
"84","CARLOS ANDRADE/PHS",3,"CARLOS ANDRADE","PHS","RR",178958,5830456,"http://www.camara.gov.br/internet/deputado/bandep/178958.jpg","masculino","dep.carlosandrade@camara.gov.br",-0.360325685351633,0.354432897058403,0.90189046169291,1.12581953013884,-2.07264721030074,1.59297036034457,-1.69960781811748,2.58153357153905
"85","CARLOS BEZERRA/PMDB",400,"CARLOS BEZERRA","PMDB","MT",141401,5830791,"http://www.camara.gov.br/internet/deputado/bandep/141401.jpg","masculino","dep.carlosbezerra@camara.gov.br",-0.463796337523518,-0.162019899480387,0.781170634817766,0.966570026342114,-2.01900624533757,1.01730231538267,-1.91127611638646,1.75955019960493
"86","CARLOS EDUARDO CADOCA/PCdoB",530,"CARLOS EDUARDO CADOCA","PCdoB","PE",74474,5830813,"http://www.camara.gov.br/internet/deputado/bandep/74474.jpg","masculino","dep.carloseduardocadoca@camara.gov.br",0.201932656469539,-2.69256828077447,2.04359128018746,2.01478553625518,-4.22195560732352,3.24542357334368,-5.95540738470775,1.84945849907569
"87","CARLOS GOMES/PRB",492,"CARLOS GOMES","PRB","RS",178962,5830302,"http://www.camara.gov.br/internet/deputado/bandep/178962.jpg","masculino","dep.carlosgomes@camara.gov.br",0.320134659730737,0.464196517421749,0.659864583850132,1.30083757141238,-0.942213141078268,1.72400767229376,-1.74485630612828,3.20413416385921
"88","CARLOS HENRIQUE GAGUIM/PMDB",60,"CARLOS HENRIQUE GAGUIM","PMDB","TO",178993,5830622,"http://www.camara.gov.br/internet/deputado/bandep/178993.jpg","masculino","dep.carloshenriquegaguim@camara.gov.br",-1.12242847394785,0.250434105633153,1.30135551531375,1.30158802635494,-3.46061202088518,1.91479483599853,-2.01323902420859,2.69725242082261
"89","CARLOS MANATO/Solidarie",275,"CARLOS MANATO","Solidarie","ES",74163,5830639,"http://www.camara.gov.br/internet/deputado/bandep/74163.jpg","masculino","dep.carlosmanato@camara.gov.br",-0.325941156454459,1.13822946920881,1.25406830619704,1.39413344644492,-2.67570973873923,2.31259156027922,-1.53845391862448,3.86150067494668
"90","CARLOS MARUN/PMDB",433,"CARLOS MARUN","PMDB","MS",178900,5830595,"http://www.camara.gov.br/internet/deputado/bandep/178900.jpg","masculino","dep.carlosmarun@camara.gov.br",-0.918326779616162,1.36545253399614,1.71921776223876,1.44026263124422,-3.98514621700914,2.7186014362348,-1.54536891600815,4.04276735491825
"91","CARLOS MELLES/DEM",226,"CARLOS MELLES","DEM","MG",74651,5830719,"http://www.camara.gov.br/internet/deputado/bandep/74651.jpg","masculino","dep.carlosmelles@camara.gov.br",-1.85822320751224,-1.30496693198217,1.38504874425367,2.49227694139555,-4.44766885226302,0.921092225891057,-4.84623087202941,4.14655226276953
"92","CARLOS SAMPAIO/PSDB",338,"CARLOS SAMPAIO","PSDB","SP",74262,5830711,"http://www.camara.gov.br/internet/deputado/bandep/74262.jpg","masculino","dep.carlossampaio@camara.gov.br",-0.000807092787981793,0.467565374762186,0.922559399154702,1.16077411388526,-1.79484705901212,2.03421476261951,-1.76189466769937,2.6514564880288
"93","CARLOS ZARATTINI/PT",398,"CARLOS ZARATTINI","PT","SP",141398,5830561,"http://www.camara.gov.br/internet/deputado/bandep/141398.jpg","masculino","dep.carloszarattini@camara.gov.br",1.87659583026756,-0.463509559146066,1.80233265888903,1.87575382881127,-2.32281324048506,4.51405977857787,-3.91514826371046,3.20252200176514
"94","CARMEN ZANOTTO/PPS",477,"CARMEN ZANOTTO","PPS","SC",164360,5830630,"http://www.camara.gov.br/internet/deputado/bandep/164360.jpg","feminino","dep.carmenzanotto@camara.gov.br",0.170477149573914,-1.79382016484746,1.41266456833013,1.40183604526077,-2.83936372482753,2.30526881383281,-4.37607339641811,1.30135324937765
"95","CELIO SILVEIRA/PSDB",417,"CELIO SILVEIRA","PSDB","GO",178876,5830585,"http://www.camara.gov.br/internet/deputado/bandep/178876.jpg","masculino","dep.celiosilveira@camara.gov.br",-0.432516417446845,0.387322189829882,0.984829546256648,1.12007508940302,-2.30738304888535,1.79268305780329,-1.72242346011814,2.55083725725881
"96","CELSO JACOB/PMDB",537,"CELSO JACOB","PMDB","RJ",73568,5830828,"http://www.camara.gov.br/internet/deputado/bandep/73568.jpg","masculino","dep.celsojacob@camara.gov.br",-1.08810050187317,0.329301952552703,1.52839571169094,1.84425418618617,-3.94362741707705,2.30415212765069,-3.2095495854765,3.80478233823478
"97","CELSO MALDANER/PMDB",472,"CELSO MALDANER","PMDB","SC",141405,5830413,"http://www.camara.gov.br/internet/deputado/bandep/141405.jpg","masculino","dep.celsomaldaner@camara.gov.br",-0.745134668838329,0.886250847583062,1.46659483250542,1.3589149700423,-3.63552015219402,2.38070138955155,-1.45678898580474,3.65432043316498
"98","CELSO PANSERA/PMDB",292,"CELSO PANSERA","PMDB","RJ",72912,5830473,"http://www.camara.gov.br/internet/deputado/bandep/72912.jpg","masculino","dep.celsopansera@camara.gov.br",-2.17068941433374,-0.924698208871698,1.53901662265036,2.49784816847796,-4.64703145233253,1.23555642312498,-4.96183639226887,4.30417216812085
"99","CELSO RUSSOMANNO/PRB",347,"CELSO RUSSOMANNO","PRB","SP",73441,5830790,"http://www.camara.gov.br/internet/deputado/bandep/73441.jpg","masculino","dep.celsorussomanno@camara.gov.br",-0.515628475538868,-1.48080514582657,0.970990786426679,1.61401493412298,-2.45530500230983,1.12011135852905,-3.97545107934471,2.19392627457665
"100","CESAR HALUM/PRB",64,"CESAR HALUM","PRB","TO",160576,5830525,"http://www.camara.gov.br/internet/deputado/bandep/160576.jpg","masculino","dep.cesarhalum@camara.gov.br",-0.551433554391064,0.362696575112287,1.10719261812703,1.11920699643756,-2.83028168674649,1.6891730305446,-1.59300984616682,2.6245846257186
"101","CESAR MESSIAS/PSB",55,"CESAR MESSIAS","PSB","AC",178838,5830698,"http://www.camara.gov.br/internet/deputado/bandep/178838.jpg","masculino","dep.cesarmessias@camara.gov.br",1.52673129033846,0.414454237908856,1.31589548670991,1.95874185202984,-1.40275854940795,3.90451020311788,-3.58333442596421,3.89233625874263
"102","CESAR SOUZA/PSD",479,"CESAR SOUZA","PSD","SC",73720,5830492,"http://www.camara.gov.br/internet/deputado/bandep/73720.jpg","masculino","dep.cesarsouza@camara.gov.br",-0.824562364561915,0.292276800886241,1.18325082208445,1.22312593543954,-3.41556935491438,1.38185355811061,-1.76693623222718,2.78564077066034
"103","CHICO ALENCAR/PSOL",295,"CHICO ALENCAR","PSOL","RJ",74171,5830653,"http://www.camara.gov.br/internet/deputado/bandep/74171.jpg","masculino","dep.chicoalencar@camara.gov.br",1.70284792839154,-0.390623493906624,1.69097164069779,1.75531192643747,-2.2467792663582,4.47034681489307,-3.70319908018896,2.9363538355631
"104","CHICO D ANGELO/PT",293,"CHICO D ANGELO","PT","RJ",141439,5830298,"http://www.camara.gov.br/internet/deputado/bandep/141439.jpg","masculino","dep.chicodangelo@camara.gov.br",1.53961910897408,-0.478331805394918,1.57997755773704,1.52086303693482,-2.09700593778986,4.26326212246671,-3.74569366357933,2.31090835468815
"105","CHICO LOPES/PCdoB",88,"CHICO LOPES","PCdoB","CE",141440,5830690,"http://www.camara.gov.br/internet/deputado/bandep/141440.jpg","masculino","dep.chicolopes@camara.gov.br",0.341077167232881,-2.50321397881016,1.9821254811966,1.78876167025785,-3.67804132410102,3.33680302635115,-5.43614614902365,1.60807024928019
"106","CHRISTIANE DE SOUZA YARED/PTN",442,"CHRISTIANE DE SOUZA YARED","PTN","PR",178928,5830531,"http://www.camara.gov.br/internet/deputado/bandep/178928.jpg","feminino","dep.christianedesouzayared@camara.gov.br",0.206613846806889,-1.72523360098101,1.39350504103145,1.36505672388666,-2.75315124015459,2.16627104338491,-4.08216252906747,1.52000561768465
"107","CICERO ALMEIDA/PRTB",165,"CICERO ALMEIDA","PRTB","AL",178841,5830797,"http://www.camara.gov.br/internet/deputado/bandep/178841.jpg","masculino","dep.ciceroalmeida@camara.gov.br",-0.0210891719219178,0.191174370417618,0.673200565427702,1.04137800487107,-1.4638000398019,1.19547200025193,-1.69396387158221,2.38430286114423
"108","CLARISSA GAROTINHO/PR",294,"CLARISSA GAROTINHO","PR","RJ",178939,5830658,"http://www.camara.gov.br/internet/deputado/bandep/178939.jpg","feminino","dep.clarissagarotinho@camara.gov.br",0.961108187464995,-0.0714460348426721,0.895939466640581,1.27587502356758,-1.27457941261452,2.22700482030384,-2.41646671239392,2.37864229217445
"109","CLAUDIO CAJADO/DEM",186,"CLAUDIO CAJADO","DEM","BA",74537,5830679,"http://www.camara.gov.br/internet/deputado/bandep/74537.jpg","masculino","dep.claudiocajado@camara.gov.br",-1.64449814717263,0.285250337407878,1.74342815521152,2.06255411412488,-4.6556449801642,2.32241967133613,-3.41020320220408,4.40323185690497
"110","CLEBER VERDE/PRB",70,"CLEBER VERDE","PRB","MA",141408,5830455,"http://www.camara.gov.br/internet/deputado/bandep/141408.jpg","masculino","dep.cleberverde@camara.gov.br",-0.0152461354345272,-0.337134541698544,0.788236165140529,1.3960246457559,-1.83656510094262,1.34821422311091,-2.99749991612582,2.51711698111273
"111","CONCEICAO SAMPAIO/PP",41,"CONCEICAO SAMPAIO","PP","AM",178848,5830629,"http://www.camara.gov.br/internet/deputado/bandep/178848.jpg","feminino","dep.conceicaosampaio@camara.gov.br",0.507815915650201,-0.182334176119291,0.671825547065213,1.03566776413639,-1.12593288295878,1.52845124647255,-2.0375405533784,1.87779001232773
"112","COVATTI FILHO/PP",493,"COVATTI FILHO","PP","RS",178963,5830523,"http://www.camara.gov.br/internet/deputado/bandep/178963.jpg","masculino","dep.covattifilho@camara.gov.br",0.0334952699441217,1.80682568061545,1.58369113660945,1.8912463732981,-2.73263551536774,3.32052369423784,-2.0430120400256,5.21978677020987
"113","CRISTIANE BRASIL/PTB",296,"CRISTIANE BRASIL","PTB","RJ",93472,5830347,"http://www.camara.gov.br/internet/deputado/bandep/93472.jpg","feminino","dep.cristianebrasil@camara.gov.br",-0.99753575421956,0.612386622960738,1.59468713112014,1.81468087094427,-4.06994413499998,2.41010527761908,-2.78400231625607,4.35578131500971
"114","DAGOBERTO/PDT",434,"DAGOBERTO","PDT","MS",141411,5830399,"http://www.camara.gov.br/internet/deputado/bandep/141411.jpg","masculino","dep.dagoberto@camara.gov.br",1.34726503588355,0.218611747681854,1.06378000058718,1.76044238779059,-1.40993647035928,2.98900959036459,-3.28836594445094,3.34012992512438
"115","DAMIAO FELICIANO/PDT",127,"DAMIAO FELICIANO","PDT","PB",74467,5830673,"http://www.camara.gov.br/internet/deputado/bandep/74467.jpg","masculino","dep.damiaofeliciano@camara.gov.br",1.47470154080168,-0.634785039122294,1.77018529768706,1.84628913409294,-3.04535532141483,4.24573764134271,-4.14196816371717,2.8827332634928
"116","DAMINA PEREIRA/PMN",227,"DAMINA PEREIRA","PMN","MG",178892,5830705,"http://www.camara.gov.br/internet/deputado/bandep/178892.jpg","feminino","dep.daminapereira@camara.gov.br",0.0348469519959008,1.11574662967299,1.08321306847457,1.5518469491647,-2.23630323394771,2.23816191772803,-1.80009490189084,4.3212591178654
"117","DANIEL ALMEIDA/PCdoB",188,"DANIEL ALMEIDA","PCdoB","BA",74060,5830345,"http://www.camara.gov.br/internet/deputado/bandep/74060.jpg","masculino","dep.danielalmeida@camara.gov.br",0.365612304545762,-2.44368465014478,2.01949798283102,1.75979496263486,-3.82269106526002,3.22251016170145,-5.58630131490558,1.43975927260018
"118","DANIEL COELHO/PSDB",144,"DANIEL COELHO","PSDB","PE",178916,5830748,"http://www.camara.gov.br/internet/deputado/bandep/178916.jpg","masculino","dep.danielcoelho@camara.gov.br",-0.671407295714126,0.0944123261080552,1.01522852356897,1.1059840594965,-2.75047535083737,1.18167342019956,-1.9077496832321,2.31174061577139
"119","DANIEL VILELA/PMDB",420,"DANIEL VILELA","PMDB","GO",144523,5830692,"http://www.camara.gov.br/internet/deputado/bandep/144523.jpg","masculino","dep.danielvilela@camara.gov.br",0.236452890040551,-0.143918671031473,0.566645539236829,0.963822243781448,-1.00813144390739,1.21964257807493,-1.99462719437094,1.83793422157357
"120","DANILO FORTE/PMDB",95,"DANILO FORTE","PMDB","CE",62881,5830390,"http://www.camara.gov.br/internet/deputado/bandep/62881.jpg","masculino","dep.daniloforte@camara.gov.br",-0.583872533837615,0.969078632920217,1.47290504094251,1.33967500341945,-3.04600327313772,2.83829425418497,-1.31862168853445,3.94905300886572
"121","DANRLEI DE DEUS HINTERHOLZ/PSD",495,"DANRLEI DE DEUS HINTERHOLZ","PSD","RS",160552,5830726,"http://www.camara.gov.br/internet/deputado/bandep/160552.jpg","masculino","dep.danrleidedeushinterholz@camara.gov.br",0.0599964063739388,1.27618741334727,1.19856853816146,1.5682253396968,-2.17956345755144,2.47986354863306,-1.5986851284688,4.27237971154137
"122","DARCISIO PERONDI/PMDB",491,"DARCISIO PERONDI","PMDB","RS",73891,5830385,"http://www.camara.gov.br/internet/deputado/bandep/73891.jpg","masculino","dep.darcisioperondi@camara.gov.br",-0.657255838141467,0.278322944747402,1.02658511239219,1.09241803649586,-2.75482756613479,1.43170244303691,-1.7106342408058,2.42767758095797
"123","DAVIDSON MAGALHAES/PCdoB",525,"DAVIDSON MAGALHAES","PCdoB","BA",101309,5830808,"http://www.camara.gov.br/internet/deputado/bandep/101309.jpg","masculino","dep.davidsonmagalhaes@camara.gov.br",0.635293256597007,-2.49153341236111,2.21833311764316,1.65286754763487,-4.21236200190358,3.6673958682499,-5.78024827347631,0.94681067092987
"124","DECIO LIMA/PT",475,"DECIO LIMA","PT","SC",141413,5830313,"http://www.camara.gov.br/internet/deputado/bandep/141413.jpg","masculino","dep.deciolima@camara.gov.br",1.44227932628306,-0.536254470009763,1.6626535577395,1.56498973568622,-2.38674335827577,4.24811669874727,-3.54520007398241,2.64131627241468
"125","DELEGADO EDER MAURO/PSD",22,"DELEGADO EDER MAURO","PSD","PA",178908,5830498,"http://www.camara.gov.br/internet/deputado/bandep/178908.jpg","masculino","dep.delegadoedermauro@camara.gov.br",-0.464814002529832,0.403345131784098,0.981016508182531,1.11279488151262,-2.31439627204957,1.69266343322197,-1.63659617148148,2.54970402618747
"126","DELEGADO EDSON MOREIRA/PTN",229,"DELEGADO EDSON MOREIRA","PTN","MG",178893,5830363,"http://www.camara.gov.br/internet/deputado/bandep/178893.jpg","masculino","dep.delegadoedsonmoreira@camara.gov.br",-0.894483068200414,-1.11947360504613,0.847786657852688,1.65607521335959,-2.61822640867553,0.609931266402696,-3.44812255044635,2.59270532397363
"127","DELEGADO WALDIR/PSDB",421,"DELEGADO WALDIR","PSDB","GO",164359,5830350,"http://www.camara.gov.br/internet/deputado/bandep/164359.jpg","masculino","dep.delegadowaldir@camara.gov.br",-2.4076344534291,-0.241451888280872,1.90632374701892,2.45963296337978,-5.80187569413165,1.68596404052948,-3.80442428884117,5.30408651536394
"128","DELEY/PTB",298,"DELEY","PTB","RJ",74172,5830564,"http://www.camara.gov.br/internet/deputado/bandep/74172.jpg","masculino","dep.deley@camara.gov.br",-1.07066160897971,0.277422993538528,1.5639897936504,1.88456056302996,-4.07988282222689,2.27799935591,-3.61301888363555,3.75856461696216
"129","DIEGO ANDRADE/PSD",228,"DIEGO ANDRADE","PSD","MG",160588,5830547,"http://www.camara.gov.br/internet/deputado/bandep/160588.jpg","masculino","dep.diegoandrade@camara.gov.br",-0.360552087869904,0.757985204186005,1.25719661339156,1.55616545094211,-3.02255942646509,2.09794035102699,-2.36782807818696,3.70848627822709
"130","DIEGO GARCIA/PHS",447,"DIEGO GARCIA","PHS","PR",178929,5830672,"http://www.camara.gov.br/internet/deputado/bandep/178929.jpg","masculino","dep.diegogarcia@camara.gov.br",0.0419048212194677,-0.144025001955267,0.563826585375628,0.917725216936882,-1.17096577721687,1.09878013571337,-1.84768492323421,1.69280195941625
"131","DILCEU SPERAFICO/PP",444,"DILCEU SPERAFICO","PP","PR",73768,5830651,"http://www.camara.gov.br/internet/deputado/bandep/73768.jpg","masculino","dep.dilceusperafico@camara.gov.br",-0.407555610503783,1.38039103667872,1.54397199919577,1.51544117977985,-3.02106713085219,3.13894387784921,-1.2587485874918,4.59670864957028
"132","DIMAS FABIANO/PP",231,"DIMAS FABIANO","PP","MG",160599,5830297,"http://www.camara.gov.br/internet/deputado/bandep/160599.jpg","masculino","dep.dimasfabiano@camara.gov.br",-1.32802429784394,0.898656407761787,1.799496287593,1.40598419188236,-4.42180449387206,2.63487610775078,-1.90618998865044,3.5446376891525
"133","DOMINGOS NETO/PROS",97,"DOMINGOS NETO","PROS","CE",143632,5830652,"http://www.camara.gov.br/internet/deputado/bandep/143632.jpg","masculino","dep.domingosneto@camara.gov.br",-0.216676938486641,-0.481359579375103,0.894823162125875,1.52294721103947,-2.20767953236544,1.22691703435937,-3.26842059302133,2.58247534674704
"134","DOMINGOS SAVIO/PSDB",233,"DOMINGOS SAVIO","PSDB","MG",160758,5830599,"http://www.camara.gov.br/internet/deputado/bandep/160758.jpg","masculino","dep.domingossavio@camara.gov.br",-0.105287358306811,0.52772335846129,0.898298350811212,1.22219708822227,-2.04835000368976,1.52796587254331,-1.66267660123765,3.02060285539694
"135","DR  JOAO/PR",299,"DR  JOAO","PR","RJ",178940,5830429,"http://www.camara.gov.br/internet/deputado/bandep/178940.jpg","masculino","dep.dr.joao@camara.gov.br",-0.0943339587901171,0.427109798172168,0.797096642630412,1.13427062461056,-1.65120252019226,1.62836215577011,-1.85930609564327,2.46062650364719
"136","DR  JORGE SILVA/PROS",278,"DR  JORGE SILVA","PROS","ES",160643,5830309,"http://www.camara.gov.br/internet/deputado/bandep/160643.jpg","masculino","dep.dr.jorgesilva@camara.gov.br",0.702152943971387,0.208602562738582,0.692141751921997,1.3230541430863,-1.06647219137239,1.88114004841921,-2.08655226010005,2.80252004381625
"137","DR  SINVAL MALHEIROS/PV",351,"DR  SINVAL MALHEIROS","PV","SP",178830,5830623,"http://www.camara.gov.br/internet/deputado/bandep/178830.jpg","masculino","dep.dr.sinvalmalheiros@camara.gov.br",-0.0424992720548345,-0.283758818836283,0.874820410583837,1.59028069309884,-1.89355779277322,1.61736789155085,-3.29911309146661,2.91388477216199
"138","DULCE MIRANDA/PMDB",61,"DULCE MIRANDA","PMDB","TO",178994,5830311,"http://www.camara.gov.br/internet/deputado/bandep/178994.jpg","feminino","dep.dulcemiranda@camara.gov.br",-0.89324267834196,1.40996132390923,1.84395399047532,1.49218515742849,-3.94158856656139,3.24903863739477,-1.16640827938665,4.49896867806094
"139","EDINHO BEZ/PMDB",532,"EDINHO BEZ","PMDB","SC",73793,5830818,"http://www.camara.gov.br/internet/deputado/bandep/73793.jpg","masculino","dep.edinhobez@camara.gov.br",0.340851436635615,-0.166930475054653,0.665718856220876,1.09188641547023,-1.1338735841023,1.47719226758006,-1.95644923960651,2.23851058317914
"140","EDIO LOPES/PMDB",2,"EDIO LOPES","PMDB","RR",141417,5830686,"http://www.camara.gov.br/internet/deputado/bandep/141417.jpg","masculino","dep.ediolopes@camara.gov.br",-0.293091933239061,1.07801286811122,1.38129287662675,1.44396461640527,-2.92194243428722,2.39442260565567,-1.51006319210432,4.12084384114561
"141","EDMAR ARRUDA/PSC",446,"EDMAR ARRUDA","PSC","PR",160578,5830508,"http://www.camara.gov.br/internet/deputado/bandep/160578.jpg","masculino","dep.edmararruda@camara.gov.br",-0.208121886615246,-0.205414919688522,0.586318263485539,0.923172082101571,-1.24446073463446,1.03853155684159,-1.93553449840749,1.56681423797984
"142","EDMILSON RODRIGUES/PSOL",27,"EDMILSON RODRIGUES","PSOL","PA",134812,5830604,"http://www.camara.gov.br/internet/deputado/bandep/134812.jpg","masculino","dep.edmilsonrodrigues@camara.gov.br",1.55475075257244,-0.257406452998088,1.57157796810745,1.71824039207347,-1.87553327805801,4.561340682154,-3.91433042408234,2.91859836784645
"143","EDUARDO BARBOSA/PSDB",230,"EDUARDO BARBOSA","PSDB","MG",74655,5830588,"http://www.camara.gov.br/internet/deputado/bandep/74655.jpg","masculino","dep.eduardobarbosa@camara.gov.br",-0.0994169235157307,1.07040063354679,1.13880218930267,1.43528587687966,-2.21285879480542,2.29116346084924,-1.94910092797535,3.64660209242209
"144","EDUARDO BOLSONARO/PSC",352,"EDUARDO BOLSONARO","PSC","SP",92346,5830315,"http://www.camara.gov.br/internet/deputado/bandep/92346.jpg","masculino","dep.eduardobolsonaro@camara.gov.br",-1.09733650419619,1.06525754169914,1.70066708842677,1.45089332349487,-4.17532052243492,2.66999145818645,-1.49783129316034,4.18042434329548
"145","EDUARDO CURY/PSDB",353,"EDUARDO CURY","PSDB","SP",178977,5830529,"http://www.camara.gov.br/internet/deputado/bandep/178977.jpg","masculino","dep.eduardocury@camara.gov.br",-0.890584462890595,-1.17763247928428,0.93705429500955,1.66702104600625,-2.53080236262449,1.10846167225363,-3.46460603029418,2.65007113900067
"146","EDUARDO DA FONTE/PP",156,"EDUARDO DA FONTE","PP","PE",141421,5830517,"http://www.camara.gov.br/internet/deputado/bandep/141421.jpg","masculino","dep.eduardodafonte@camara.gov.br",0.247749260759053,-0.703616799730376,1.70760107312005,1.76379994276635,-3.33101281146786,3.24292509576872,-3.88835180948379,2.82703662598289
"147","EFRAIM FILHO/DEM",128,"EFRAIM FILHO","DEM","PB",141422,5830519,"http://www.camara.gov.br/internet/deputado/bandep/141422.jpg","masculino","dep.efraimfilho@camara.gov.br",-1.49514421692167,-1.05236437400224,1.08410912790268,2.04792460501913,-3.6006142105496,0.567189681997997,-3.98786241485822,3.66111246792272
"148","ELCIONE BARBALHO/PMDB",21,"ELCIONE BARBALHO","PMDB","PA",74075,5830325,"http://www.camara.gov.br/internet/deputado/bandep/74075.jpg","feminino","dep.elcionebarbalho@camara.gov.br",0.48214546100731,-0.700729333314214,1.0654945003168,1.47514747484932,-2.13888872963511,2.07505646417621,-3.90274196653557,1.86463064639458
"149","ELI CORREA FILHO/DEM",345,"ELI CORREA FILHO","DEM","SP",160532,5830750,"http://www.camara.gov.br/internet/deputado/bandep/160532.jpg","masculino","dep.elicorreafilho@camara.gov.br",-1.65506249335919,-1.07830810044086,1.41460506576622,2.3340743085229,-4.68378394043883,0.843354867598773,-4.54416089057631,4.42298169287364
"150","ELIZEU DIONIZIO/Solidarie",538,"ELIZEU DIONIZIO","Solidarie","MS",181316,5830829,"http://www.camara.gov.br/internet/deputado/bandep/181316.jpg","masculino","dep.elizeudionizio@camara.gov.br",0.298663686864891,0.41125284834527,0.6654072466127,1.22662774946733,-1.01511789409375,1.78750413205796,-1.69536826467538,2.96401893504381
"151","ELIZIANE GAMA/PPS",73,"ELIZIANE GAMA","PPS","MA",178883,5830448,"http://www.camara.gov.br/internet/deputado/bandep/178883.jpg","feminino","dep.elizianegama@camara.gov.br",0.169371054616311,-1.79852771203457,1.44814477845728,1.34766039036617,-2.82792025818623,2.3808402354183,-4.15092597415726,1.21731493770217
"152","ELMAR NASCIMENTO/DEM",198,"ELMAR NASCIMENTO","DEM","BA",178854,5830666,"http://www.camara.gov.br/internet/deputado/bandep/178854.jpg","masculino","dep.elmarnascimento@camara.gov.br",-1.99531401285966,-0.611415976100312,1.51715165333667,2.23246529519081,-4.71417832849582,1.42752311737873,-3.7378795939974,4.47646089438388
"153","ENIO VERRI/PT",449,"ENIO VERRI","PT","PR",132504,5830348,"http://www.camara.gov.br/internet/deputado/bandep/132504.jpg","masculino","dep.enioverri@camara.gov.br",1.89295793443365,-0.485269983314622,1.75833795902596,1.81530134467746,-2.56138393237604,4.60076946970937,-3.65340726779757,3.02308443256218
"154","ERIKA KOKAY/PT",407,"ERIKA KOKAY","PT","DF",160575,5830715,"http://www.camara.gov.br/internet/deputado/bandep/160575.jpg","feminino","dep.erikakokay@camara.gov.br",1.89700185406616,-0.513061394742938,1.81214083449502,1.77751394671148,-2.33430751838915,4.87480690994999,-3.95444557398768,2.91671203363217
"155","ERIVELTON SANTANA/PSC",194,"ERIVELTON SANTANA","PSC","BA",99654,5830292,"http://www.camara.gov.br/internet/deputado/bandep/99654.jpg","masculino","dep.eriveltonsantana@camara.gov.br",-0.653631657063958,0.827346572419692,1.2826372353227,1.29196900089102,-2.94302151060867,2.07200860486489,-1.61019862173024,3.41015575292497
"156","EROS BIONDINI/PTB",242,"EROS BIONDINI","PTB","MG",160640,5830677,"http://www.camara.gov.br/internet/deputado/bandep/160640.jpg","masculino","dep.erosbiondini@camara.gov.br",-0.287202137083677,1.30550558024386,1.36405999202868,1.5002762420466,-2.83529772416156,2.53679201932473,-1.48654716141566,4.12471952485551
"157","ESPERIDIAO AMIN/PP",471,"ESPERIDIAO AMIN","PP","SC",160649,5830346,"http://www.camara.gov.br/internet/deputado/bandep/160649.jpg","masculino","dep.esperidiaoamin@camara.gov.br",0.884297123386822,0.2113954538764,0.800710101453045,1.43858524416777,-1.27089745422387,2.19122243464085,-2.20758596107536,3.19872739570196
"158","EVAIR DE MELO/PV",274,"EVAIR DE MELO","PV","ES",178871,5830535,"http://www.camara.gov.br/internet/deputado/bandep/178871.jpg","masculino","dep.evairdemelo@camara.gov.br",0.723395824474632,0.416406880831138,0.687690047202032,1.35279615524191,-0.897451912695678,2.04752398033529,-1.77077276409954,3.4030447965146
"159","EVANDRO GUSSI/PV",354,"EVANDRO GUSSI","PV","SP",178828,5830649,"http://www.camara.gov.br/internet/deputado/bandep/178828.jpg","masculino","dep.evandrogussi@camara.gov.br",-0.545510346398469,0.351103540900592,1.05949399962402,1.09746871213075,-2.67713244514225,1.74282461895068,-1.6242955485595,2.53711662952323
"160","EVANDRO ROMAN/PSD",452,"EVANDRO ROMAN","PSD","PR",178930,5830516,"http://www.camara.gov.br/internet/deputado/bandep/178930.jpg","masculino","dep.evandroroman@camara.gov.br",-0.0241185861392026,0.642568536744005,0.844430189468841,1.18982615357234,-1.71966836437432,1.77310143064589,-1.48873824874517,2.9681901421524
"161","EXPEDITO NETTO/Solidarie",44,"EXPEDITO NETTO","Solidarie","RO",178953,5830550,"http://www.camara.gov.br/internet/deputado/bandep/178953.jpg","masculino","dep.expeditonetto@camara.gov.br",0.0458760453274298,1.082765073274,1.09290680707961,1.51852526770418,-2.11247636703276,2.25930846396384,-1.54115849334124,4.38994687407343
"162","EZEQUIEL FONSECA/PP",402,"EZEQUIEL FONSECA","PP","MT",178904,5830745,"http://www.camara.gov.br/internet/deputado/bandep/178904.jpg","masculino","dep.ezequielfonseca@camara.gov.br",-0.329892304064315,1.03968991462436,1.27136505324782,1.39331843500038,-2.59882582237087,2.44001938849905,-1.42408727376003,3.99419951830087
"163","EZEQUIEL TEIXEIRA/Solidarie",303,"EZEQUIEL TEIXEIRA","Solidarie","RJ",178941,5830620,"http://www.camara.gov.br/internet/deputado/bandep/178941.jpg","masculino","dep.ezequielteixeira@camara.gov.br",-0.658546088197084,-0.0152763547725515,0.956534463376237,1.01141669078574,-2.37563877163129,1.59460836390429,-1.70262420585273,2.23278434337608
"164","FABIO FARIA/PSD",119,"FABIO FARIA","PSD","RN",141428,5830349,"http://www.camara.gov.br/internet/deputado/bandep/141428.jpg","masculino","dep.fabiofaria@camara.gov.br",0.189256799620238,1.3261443716301,1.29537465502068,1.6635866597901,-2.43752726453815,2.68343006384506,-2.02528873558296,4.44177899632683
